path,category,extension,bytes,human_size,modified,inode,hardlink_count,documentation_preservation
runs/P_M1_LOSS_FREE_ROUTER_10M/1701/final_checkpoint.pt,run,.pt,3116040321,2.90 GiB,2026-07-20T14:47:37.318166+09:00,27000965,3,indexed_only_not_preserved
runs/P_M1_LOSS_FREE_ROUTER_10M/1701/last_checkpoint.pt,run,.pt,3116040321,2.90 GiB,2026-07-20T14:47:37.318166+09:00,27000965,3,indexed_only_not_preserved
runs/P_M1_LOSS_FREE_ROUTER_10M/1701/train_log.jsonl,run,.jsonl,3515,3.43 KiB,2026-07-20T14:46:09.627478+09:00,27000962,1,indexed_only_not_preserved
runs/P_M1_LOSS_FREE_ROUTER_10M/1701/training_report.json,run,.json,1852,1.81 KiB,2026-07-20T14:48:02.973431+09:00,27000964,1,copied_as_run_metadata
runs/P_M1_LOSS_FREE_ROUTER_10M/1701/validation_log.jsonl,run,.jsonl,606,606.00 B,2026-07-20T14:47:32.646232+09:00,27000961,1,indexed_only_not_preserved
runs/P_M2_ANNEALED_20M/1701/checkpoint_tokens_000020000768.pt,run,.pt,1417374033,1.32 GiB,2026-07-20T10:27:27.468108+09:00,27000938,3,indexed_only_not_preserved
runs/P_M2_ANNEALED_20M/1701/endpoint_validation.json,run,.json,331,331.00 B,2026-07-20T10:28:12.734394+09:00,27000937,1,copied_as_run_metadata
runs/P_M2_ANNEALED_20M/1701/final_checkpoint.pt,run,.pt,1417374033,1.32 GiB,2026-07-20T10:27:27.468108+09:00,27000938,3,indexed_only_not_preserved
runs/P_M2_ANNEALED_20M/1701/last_checkpoint.pt,run,.pt,1417374033,1.32 GiB,2026-07-20T10:27:27.468108+09:00,27000938,3,indexed_only_not_preserved
runs/P_M2_ANNEALED_20M/1701/train_log.jsonl,run,.jsonl,7700,7.52 KiB,2026-07-20T10:26:46.709834+09:00,27000935,1,indexed_only_not_preserved
runs/P_M2_ANNEALED_20M/1701/training_report.json,run,.json,1813,1.77 KiB,2026-07-20T10:27:46.374049+09:00,27000936,1,copied_as_run_metadata
runs/P_M2_ANNEALED_20M/1701/validation_log.jsonl,run,.jsonl,1016,"1,016.00 B",2026-07-20T10:27:24.709090+09:00,27000934,1,indexed_only_not_preserved
runs/P_M2_BANKED_20M/1701/checkpoint_tokens_000020000768.pt,run,.pt,1417373905,1.32 GiB,2026-07-20T09:24:41.039325+09:00,27000920,3,indexed_only_not_preserved
runs/P_M2_BANKED_20M/1701/final_checkpoint.pt,run,.pt,1417373905,1.32 GiB,2026-07-20T09:24:41.039325+09:00,27000920,3,indexed_only_not_preserved
runs/P_M2_BANKED_20M/1701/last_checkpoint.pt,run,.pt,1417373905,1.32 GiB,2026-07-20T09:24:41.039325+09:00,27000920,3,indexed_only_not_preserved
runs/P_M2_BANKED_20M/1701/train_log.jsonl,run,.jsonl,7077,6.91 KiB,2026-07-20T09:23:59.689455+09:00,27000917,1,indexed_only_not_preserved
runs/P_M2_BANKED_20M/1701/training_report.json,run,.json,1773,1.73 KiB,2026-07-20T09:24:59.710316+09:00,27000918,1,copied_as_run_metadata
runs/P_M2_BANKED_20M/1701/validation_log.jsonl,run,.jsonl,1012,"1,012.00 B",2026-07-20T09:24:38.429333+09:00,27000916,1,indexed_only_not_preserved
runs/P_M2_PAIRED_20M/1701/checkpoint_tokens_000020000768.pt,run,.pt,1417374033,1.32 GiB,2026-07-20T10:47:47.240298+09:00,27000945,3,indexed_only_not_preserved
runs/P_M2_PAIRED_20M/1701/endpoint_validation.json,run,.json,333,333.00 B,2026-07-20T10:48:05.758019+09:00,27000943,1,copied_as_run_metadata
runs/P_M2_PAIRED_20M/1701/final_checkpoint.pt,run,.pt,1417374033,1.32 GiB,2026-07-20T10:47:47.240298+09:00,27000945,3,indexed_only_not_preserved
runs/P_M2_PAIRED_20M/1701/last_checkpoint.pt,run,.pt,1417374033,1.32 GiB,2026-07-20T10:47:47.240298+09:00,27000945,3,indexed_only_not_preserved
runs/P_M2_PAIRED_20M/1701/train_log.jsonl,run,.jsonl,7570,7.39 KiB,2026-07-20T10:47:06.929508+09:00,27000942,1,indexed_only_not_preserved
runs/P_M2_PAIRED_20M/1701/training_report.json,run,.json,1815,1.77 KiB,2026-07-20T10:48:05.760333+09:00,27000944,1,copied_as_run_metadata
runs/P_M2_PAIRED_20M/1701/validation_log.jsonl,run,.jsonl,1017,"1,017.00 B",2026-07-20T10:47:44.628311+09:00,27000941,1,indexed_only_not_preserved
runs/P_M2_SCRATCH_20M/1701/checkpoint_tokens_000020000768.pt,run,.pt,1417373521,1.32 GiB,2026-07-20T10:04:27.643224+09:00,27000932,3,indexed_only_not_preserved
runs/P_M2_SCRATCH_20M/1701/final_checkpoint.pt,run,.pt,1417373521,1.32 GiB,2026-07-20T10:04:27.643224+09:00,27000932,3,indexed_only_not_preserved
runs/P_M2_SCRATCH_20M/1701/last_checkpoint.pt,run,.pt,1417373521,1.32 GiB,2026-07-20T10:04:27.643224+09:00,27000932,3,indexed_only_not_preserved
runs/P_M2_SCRATCH_20M/1701/train_log.jsonl,run,.jsonl,7058,6.89 KiB,2026-07-20T10:03:46.935292+09:00,27000929,1,indexed_only_not_preserved
runs/P_M2_SCRATCH_20M/1701/training_report.json,run,.json,1436,1.40 KiB,2026-07-20T10:04:46.429193+09:00,27000930,1,copied_as_run_metadata
runs/P_M2_SCRATCH_20M/1701/validation_log.jsonl,run,.jsonl,1012,"1,012.00 B",2026-07-20T10:04:24.979229+09:00,27000928,1,indexed_only_not_preserved
runs/P_M2_UNBANKED_20M/1701/checkpoint_tokens_000020000768.pt,run,.pt,1417373905,1.32 GiB,2026-07-20T09:44:24.055319+09:00,27000926,3,indexed_only_not_preserved
runs/P_M2_UNBANKED_20M/1701/final_checkpoint.pt,run,.pt,1417373905,1.32 GiB,2026-07-20T09:44:24.055319+09:00,27000926,3,indexed_only_not_preserved
runs/P_M2_UNBANKED_20M/1701/last_checkpoint.pt,run,.pt,1417373905,1.32 GiB,2026-07-20T09:44:24.055319+09:00,27000926,3,indexed_only_not_preserved
runs/P_M2_UNBANKED_20M/1701/train_log.jsonl,run,.jsonl,7069,6.90 KiB,2026-07-20T09:43:43.540176+09:00,27000923,1,indexed_only_not_preserved
runs/P_M2_UNBANKED_20M/1701/training_report.json,run,.json,1776,1.73 KiB,2026-07-20T09:44:42.615045+09:00,27000924,1,copied_as_run_metadata
runs/P_M2_UNBANKED_20M/1701/validation_log.jsonl,run,.jsonl,1017,"1,017.00 B",2026-07-20T09:44:21.465310+09:00,27000922,1,indexed_only_not_preserved
runs/SMOKE_F_DENSE/1701/checkpoint_tokens_000000008192.pt,run,.pt,55720475,53.14 MiB,2026-07-20T00:27:59.749337+09:00,26215430,1,indexed_only_not_preserved
runs/SMOKE_F_DENSE/1701/checkpoint_tokens_000000016384.pt,run,.pt,55720475,53.14 MiB,2026-07-20T00:28:00.530335+09:00,26215431,1,indexed_only_not_preserved
runs/SMOKE_F_DENSE/1701/final_checkpoint.pt,run,.pt,55718423,53.14 MiB,2026-07-20T00:28:00.655334+09:00,26215428,1,indexed_only_not_preserved
runs/SMOKE_F_DENSE/1701/last_checkpoint.pt,run,.pt,55718153,53.14 MiB,2026-07-20T00:28:00.576335+09:00,26215432,1,indexed_only_not_preserved
runs/SMOKE_F_DENSE/1701/train_log.jsonl,run,.jsonl,2849,2.78 KiB,2026-07-20T00:28:00.341336+09:00,26215427,1,indexed_only_not_preserved
runs/SMOKE_F_DENSE/1701/training_report.json,run,.json,690,690.00 B,2026-07-20T00:28:00.789061+09:00,26215433,1,copied_as_run_metadata
runs/SMOKE_F_DENSE/1701/validation_log.jsonl,run,.jsonl,393,393.00 B,2026-07-20T00:28:00.458335+09:00,26215429,1,indexed_only_not_preserved
runs/SMOKE_U_M2/1701/checkpoint_tokens_000000004096.pt,run,.pt,58130883,55.44 MiB,2026-07-20T00:28:19.650272+09:00,26215439,1,indexed_only_not_preserved
runs/SMOKE_U_M2/1701/checkpoint_tokens_000000008192.pt,run,.pt,58130883,55.44 MiB,2026-07-20T00:28:20.266270+09:00,26215440,1,indexed_only_not_preserved
runs/SMOKE_U_M2/1701/final_checkpoint.pt,run,.pt,58127613,55.43 MiB,2026-07-20T00:28:20.390269+09:00,26215437,1,indexed_only_not_preserved
runs/SMOKE_U_M2/1701/last_checkpoint.pt,run,.pt,58127256,55.43 MiB,2026-07-20T00:28:20.309270+09:00,26215441,1,indexed_only_not_preserved
runs/SMOKE_U_M2/1701/train_log.jsonl,run,.jsonl,1858,1.81 KiB,2026-07-20T00:28:20.060270+09:00,26215436,1,indexed_only_not_preserved
runs/SMOKE_U_M2/1701/training_report.json,run,.json,950,950.00 B,2026-07-20T00:28:20.529895+09:00,26215442,1,copied_as_run_metadata
runs/SMOKE_U_M2/1701/validation_log.jsonl,run,.jsonl,394,394.00 B,2026-07-20T00:28:20.195270+09:00,26215438,1,indexed_only_not_preserved
runs/U_M0_DENSE_200M/1701/checkpoint_tokens_000100007936.pt,run,.pt,737082395,702.94 MiB,2026-07-20T07:12:23.846393+09:00,27000907,1,indexed_only_not_preserved
runs/U_M0_DENSE_200M/1701/checkpoint_tokens_000200000512.pt,run,.pt,737074801,702.93 MiB,2026-07-20T08:51:37.929366+09:00,27000909,3,indexed_only_not_preserved
runs/U_M0_DENSE_200M/1701/final_checkpoint.pt,run,.pt,737074801,702.93 MiB,2026-07-20T08:51:37.929366+09:00,27000909,3,indexed_only_not_preserved
runs/U_M0_DENSE_200M/1701/last_checkpoint.pt,run,.pt,737074801,702.93 MiB,2026-07-20T08:51:37.929366+09:00,27000909,3,indexed_only_not_preserved
runs/U_M0_DENSE_200M/1701/train_log.jsonl,run,.jsonl,55140,53.85 KiB,2026-07-20T08:50:51.185814+09:00,27000905,1,indexed_only_not_preserved
runs/U_M0_DENSE_200M/1701/training_report.json,run,.json,1612,1.57 KiB,2026-07-20T08:51:51.838056+09:00,27000906,1,copied_as_run_metadata
runs/U_M0_DENSE_200M/1701/validation_log.jsonl,run,.jsonl,4323,4.22 KiB,2026-07-20T08:51:36.526379+09:00,27000904,1,indexed_only_not_preserved
runs/U_M1_SWITCH_200M/1701/checkpoint_tokens_000100007936.pt,run,.pt,3116056887,2.90 GiB,2026-07-20T17:07:08.534686+09:00,27000978,1,indexed_only_not_preserved
runs/U_M1_SWITCH_200M/1701/checkpoint_tokens_000200000512.pt,run,.pt,3116040833,2.90 GiB,2026-07-20T18:57:58.099560+09:00,27000980,3,indexed_only_not_preserved
runs/U_M1_SWITCH_200M/1701/endpoint_validation.json,run,.json,333,333.00 B,2026-07-20T18:58:22.211930+09:00,27000977,1,copied_as_run_metadata
runs/U_M1_SWITCH_200M/1701/final_checkpoint.pt,run,.pt,3116040833,2.90 GiB,2026-07-20T18:57:58.099560+09:00,27000980,3,indexed_only_not_preserved
runs/U_M1_SWITCH_200M/1701/last_checkpoint.pt,run,.pt,3116040833,2.90 GiB,2026-07-20T18:57:58.099560+09:00,27000980,3,indexed_only_not_preserved
runs/U_M1_SWITCH_200M/1701/train_log.jsonl,run,.jsonl,77169,75.36 KiB,2026-07-20T18:56:40.006731+09:00,27000976,1,indexed_only_not_preserved
runs/U_M1_SWITCH_200M/1701/training_report.json,run,.json,2283,2.23 KiB,2026-07-20T18:58:22.214349+09:00,27000979,1,copied_as_run_metadata
runs/U_M1_SWITCH_200M/1701/validation_log.jsonl,run,.jsonl,4325,4.22 KiB,2026-07-20T18:57:51.882725+09:00,27000975,1,indexed_only_not_preserved
runs/U_M2_STANDARD_MOE_200M/1701/checkpoint_tokens_000100007936.pt,run,.pt,1417391679,1.32 GiB,2026-07-20T12:22:19.993531+09:00,27000951,1,indexed_only_not_preserved
runs/U_M2_STANDARD_MOE_200M/1701/checkpoint_tokens_000200000512.pt,run,.pt,1417374545,1.32 GiB,2026-07-20T13:53:32.148254+09:00,27000953,3,indexed_only_not_preserved
runs/U_M2_STANDARD_MOE_200M/1701/endpoint_validation.json,run,.json,333,333.00 B,2026-07-20T13:53:50.824783+09:00,27000950,1,copied_as_run_metadata
runs/U_M2_STANDARD_MOE_200M/1701/final_checkpoint.pt,run,.pt,1417374545,1.32 GiB,2026-07-20T13:53:32.148254+09:00,27000953,3,indexed_only_not_preserved
runs/U_M2_STANDARD_MOE_200M/1701/last_checkpoint.pt,run,.pt,1417374545,1.32 GiB,2026-07-20T13:53:32.148254+09:00,27000953,3,indexed_only_not_preserved
runs/U_M2_STANDARD_MOE_200M/1701/train_log.jsonl,run,.jsonl,77300,75.49 KiB,2026-07-20T13:52:30.756436+09:00,27000949,1,indexed_only_not_preserved
runs/U_M2_STANDARD_MOE_200M/1701/training_report.json,run,.json,2269,2.22 KiB,2026-07-20T13:53:50.827093+09:00,27000952,1,copied_as_run_metadata
runs/U_M2_STANDARD_MOE_200M/1701/validation_log.jsonl,run,.jsonl,4329,4.23 KiB,2026-07-20T13:53:29.510262+09:00,27000948,1,indexed_only_not_preserved
runs/aborted/U_M0_DENSE_200M_high_lr_restart_20260720/1701/last_checkpoint.pt,run,.pt,737074225,702.93 MiB,2026-07-20T04:55:57.802137+09:00,27000876,1,indexed_only_not_preserved
runs/aborted/U_M0_DENSE_200M_high_lr_restart_20260720/1701/train_log.jsonl,run,.jsonl,3224,3.15 KiB,2026-07-20T04:59:42.807954+09:00,27000875,1,indexed_only_not_preserved
runs/aborted/U_M0_DENSE_200M_high_lr_restart_20260720/1701/validation_log.jsonl,run,.jsonl,398,398.00 B,2026-07-20T04:58:34.160304+09:00,27000874,1,indexed_only_not_preserved
runs/aborted/U_M1_SWITCH_200M_zero_router_collapse_20260720/1701/last_checkpoint.pt,run,.pt,3116040257,2.90 GiB,2026-07-20T14:30:23.561549+09:00,27000958,1,indexed_only_not_preserved
runs/aborted/U_M1_SWITCH_200M_zero_router_collapse_20260720/1701/train_log.jsonl,run,.jsonl,13151,12.84 KiB,2026-07-20T14:31:46.127497+09:00,27000957,1,indexed_only_not_preserved
runs/aborted/U_M1_SWITCH_200M_zero_router_collapse_20260720/1701/validation_log.jsonl,run,.jsonl,813,813.00 B,2026-07-20T14:27:30.200572+09:00,27000956,1,indexed_only_not_preserved
runs/aborted/U_M2_STANDARD_MOE_200M_abrupt_bank_release_20260720/1701/last_checkpoint.pt,run,.pt,1417373905,1.32 GiB,2026-07-20T08:58:02.501023+09:00,27000913,1,indexed_only_not_preserved
runs/aborted/U_M2_STANDARD_MOE_200M_abrupt_bank_release_20260720/1701/train_log.jsonl,run,.jsonl,3765,3.68 KiB,2026-07-20T09:01:47.654251+09:00,27000912,1,indexed_only_not_preserved
runs/aborted/U_M2_STANDARD_MOE_200M_abrupt_bank_release_20260720/1701/validation_log.jsonl,run,.jsonl,401,401.00 B,2026-07-20T09:01:27.033409+09:00,27000911,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/baseline_replay.json,run,.json,473,473.00 B,2026-07-20T20:30:00.849504+09:00,27000983,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/interrupted/ret35_balanced_step30_user_pause_20260720/candidate_contract.json,run,.json,1045,1.02 KiB,2026-07-20T21:55:19.397055+09:00,27001037,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/interrupted/ret35_balanced_step30_user_pause_20260720/mixture_report.json,run,.json,909,909.00 B,2026-07-20T21:55:20.862773+09:00,27001038,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/interrupted/ret35_balanced_step30_user_pause_20260720/train_log.jsonl,run,.jsonl,1858,1.81 KiB,2026-07-20T22:00:25.048926+09:00,27001040,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/interrupted/ret35_balanced_step30_user_pause_20260720/trainer_config.json,run,.json,813,813.00 B,2026-07-20T21:55:20.862953+09:00,27001039,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/best_checkpoint.pt,run,.pt,335240221,319.71 MiB,2026-07-20T20:37:14.859550+09:00,27000992,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/best_selection.json,run,.json,674,674.00 B,2026-07-20T20:37:14.860553+09:00,27000993,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/candidate_contract.json,run,.json,1045,1.02 KiB,2026-07-20T20:30:00.972949+09:00,27000985,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/mixture_report.json,run,.json,908,908.00 B,2026-07-20T20:30:02.732832+09:00,27000986,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/train_log.jsonl,run,.jsonl,16188,15.81 KiB,2026-07-20T21:11:55.203159+09:00,27000988,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/trainer_config.json,run,.json,813,813.00 B,2026-07-20T20:30:02.733029+09:00,27000987,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/training_report.json,run,.json,5405,5.28 KiB,2026-07-20T21:12:51.489820+09:00,27001010,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_by_dialect_epoch_132.csv,run,.csv,1071,1.05 KiB,2026-07-20T20:51:39.137819+09:00,27000998,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_by_dialect_epoch_176.csv,run,.csv,1077,1.05 KiB,2026-07-20T20:59:02.550079+09:00,27001001,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_by_dialect_epoch_220.csv,run,.csv,1075,1.05 KiB,2026-07-20T21:06:22.410128+09:00,27001004,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_by_dialect_epoch_259.csv,run,.csv,1068,1.04 KiB,2026-07-20T21:12:50.938823+09:00,27001007,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_by_dialect_epoch_44.csv,run,.csv,1080,1.05 KiB,2026-07-20T20:37:14.516556+09:00,27000990,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_by_dialect_epoch_88.csv,run,.csv,1062,1.04 KiB,2026-07-20T20:44:20.937046+09:00,27000995,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_metrics_epoch_132.json,run,.json,775,775.00 B,2026-07-20T20:51:39.139002+09:00,27000999,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_metrics_epoch_176.json,run,.json,772,772.00 B,2026-07-20T20:59:02.551030+09:00,27001002,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_metrics_epoch_220.json,run,.json,775,775.00 B,2026-07-20T21:06:22.411988+09:00,27001005,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_metrics_epoch_259.json,run,.json,774,774.00 B,2026-07-20T21:12:50.940003+09:00,27001008,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_metrics_epoch_44.json,run,.json,774,774.00 B,2026-07-20T20:37:14.517781+09:00,27000991,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_metrics_epoch_88.json,run,.json,771,771.00 B,2026-07-20T20:44:20.937424+09:00,27000996,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_predictions_epoch_132.parquet,run,.parquet,852988,833.00 KiB,2026-07-20T20:51:39.135819+09:00,27000997,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_predictions_epoch_176.parquet,run,.parquet,853361,833.36 KiB,2026-07-20T20:59:02.548079+09:00,27001000,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_predictions_epoch_220.parquet,run,.parquet,852571,832.59 KiB,2026-07-20T21:06:22.408128+09:00,27001003,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_predictions_epoch_259.parquet,run,.parquet,853061,833.07 KiB,2026-07-20T21:12:50.936823+09:00,27001006,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_predictions_epoch_44.parquet,run,.parquet,853115,833.12 KiB,2026-07-20T20:37:14.511556+09:00,27000989,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_balanced/validation_predictions_epoch_88.parquet,run,.parquet,851548,831.59 KiB,2026-07-20T20:44:20.935046+09:00,27000994,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/best_checkpoint.pt,run,.pt,335240221,319.71 MiB,2026-07-20T21:34:16.592440+09:00,27001026,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/best_selection.json,run,.json,677,677.00 B,2026-07-20T21:34:16.674047+09:00,27001023,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/candidate_contract.json,run,.json,1051,1.03 KiB,2026-07-20T21:12:51.737208+09:00,27001011,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/mixture_report.json,run,.json,908,908.00 B,2026-07-20T21:12:53.192331+09:00,27001012,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/train_log.jsonl,run,.jsonl,16181,15.80 KiB,2026-07-20T21:54:23.114355+09:00,27001014,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/trainer_config.json,run,.json,817,817.00 B,2026-07-20T21:12:53.192500+09:00,27001013,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/training_report.json,run,.json,5403,5.28 KiB,2026-07-20T21:55:19.128284+09:00,27001036,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_by_dialect_epoch_132.csv,run,.csv,1066,1.04 KiB,2026-07-20T21:34:16.266432+09:00,27001024,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_by_dialect_epoch_176.csv,run,.csv,1079,1.05 KiB,2026-07-20T21:41:31.244319+09:00,27001027,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_by_dialect_epoch_220.csv,run,.csv,1076,1.05 KiB,2026-07-20T21:48:50.228414+09:00,27001030,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_by_dialect_epoch_259.csv,run,.csv,1078,1.05 KiB,2026-07-20T21:55:18.636623+09:00,27001033,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_by_dialect_epoch_44.csv,run,.csv,1081,1.06 KiB,2026-07-20T21:20:02.319137+09:00,27001016,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_by_dialect_epoch_88.csv,run,.csv,1080,1.05 KiB,2026-07-20T21:27:05.931389+09:00,27001021,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_metrics_epoch_132.json,run,.json,776,776.00 B,2026-07-20T21:34:16.267697+09:00,27001025,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_metrics_epoch_176.json,run,.json,775,775.00 B,2026-07-20T21:41:31.245999+09:00,27001028,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_metrics_epoch_220.json,run,.json,771,771.00 B,2026-07-20T21:48:50.229734+09:00,27001031,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_metrics_epoch_259.json,run,.json,774,774.00 B,2026-07-20T21:55:18.637508+09:00,27001034,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_metrics_epoch_44.json,run,.json,776,776.00 B,2026-07-20T21:20:02.320754+09:00,27001017,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_metrics_epoch_88.json,run,.json,777,777.00 B,2026-07-20T21:27:05.933139+09:00,27001022,1,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_predictions_epoch_132.parquet,run,.parquet,851643,831.68 KiB,2026-07-20T21:34:16.264432+09:00,27001019,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_predictions_epoch_176.parquet,run,.parquet,852376,832.40 KiB,2026-07-20T21:41:31.242319+09:00,27001018,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_predictions_epoch_220.parquet,run,.parquet,851426,831.47 KiB,2026-07-20T21:48:50.226414+09:00,27001029,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_predictions_epoch_259.parquet,run,.parquet,851554,831.60 KiB,2026-07-20T21:55:18.633623+09:00,27001032,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_predictions_epoch_44.parquet,run,.parquet,851350,831.40 KiB,2026-07-20T21:20:02.317137+09:00,27001015,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret25_conservative/validation_predictions_epoch_88.parquet,run,.parquet,851954,831.99 KiB,2026-07-20T21:27:05.929389+09:00,27001020,1,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret35_balanced/best_checkpoint.pt,run,.pt,335240221,319.71 MiB,2026-07-21T02:57:43.072906+09:00,27001067,2,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret35_balanced/best_selection.json,run,.json,680,680.00 B,2026-07-21T02:57:43.144320+09:00,27001055,2,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret35_balanced/candidate_contract.json,run,.json,1045,1.02 KiB,2026-07-21T02:13:24.123745+09:00,27001043,2,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret35_balanced/mixture_report.json,run,.json,909,909.00 B,2026-07-21T02:13:25.764721+09:00,27001044,2,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret35_balanced/train_log.jsonl,run,.jsonl,14951,14.60 KiB,2026-07-21T02:56:54.514067+09:00,27001046,2,indexed_only_not_preserved
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret35_balanced/trainer_config.json,run,.json,813,813.00 B,2026-07-21T02:13:25.764871+09:00,27001045,2,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret35_balanced/training_report.json,run,.json,5400,5.27 KiB,2026-07-21T02:57:43.352586+09:00,27001050,2,copied_as_run_metadata
runs/pilots/boichitro_stage_s_retention_pilot_v1/ret35_balanced/validation_by_dialect_epoch_117.csv,run,.csv,1074,1.05 KiB,2026-07-21T02:35:57.951027+09:00,27001056,2,copied_as_run_metadata
